CollectionName;Labels
['BPMAI'];"['Amazon', 'Amazon', 'Buyer', 'Buyer', 'LeaveSellerafeedback', 'PaymentL2bpmnprocess', 'PaymentL2bpmnprocess', 'Receiveaninvoice', 'Receivethebook', 'Receivethebook', ""Updateuser'srecord""]"
['BPMAI'];['Accomodationownerormaintainer', 'Bookaccomodation', 'Buystuffforprogram', 'Checkprogress', 'Consultation', 'Createmealsmenus', 'Createprogram', 'deadline', 'deadline', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Finalcheck', 'Findaccomodation', 'Finddate', 'Foodshoppinglist', 'Foodshoppinglist', 'GroupScoutLeaders', 'Improvisation', 'incomingemail', 'Isdatesuitable?', 'Materialshoppinglist', 'Materialshoppinglist', 'no', 'no', 'notok', 'Programschedule', 'Programschedule', 'ScoutLeader', 'Sendinformationabouttrecktomembers', 'Track', 'Track', 'yes']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AI', 'AJ', 'AL', 'AL', 'AM', 'AN', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BC', 'BD', 'BE', 'BF', 'BN', 'BO', 'BQ', 'BR', 'BS', 'BT', 'BU', 'BV', 'BW', 'BX', 'BY', 'BZ', 'C', 'CA', 'CB', 'CC', 'CD', 'CE', 'CF', 'CG', 'CH', 'CI', 'CJ', 'CJ', 'CL', 'CM', 'CN', 'CO', 'CP', 'CQ', 'CR', 'CS', 'CT', 'CU', 'CV', 'CW', 'CX', 'CY', 'CZ', 'D', 'DA', 'DB', 'DC', 'DD', 'DE', 'DH', 'DI', 'DJ', 'DK', 'DL', 'DM', 'DN', 'DO', 'DP', 'DQ', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']
['BPMAI'];['AssistinQuarterlySOXTesting', 'Confirmthatbothcontrolsareeffective(preventative,detective,Mitigating)', 'CreatesSOXTestScripts', 'disables/deletesapplicableusers', 'ITCompliance', 'ITCompliance', 'LocalHumanResources', 'LocalHumanResources', 'LocalManager', 'LocalManager', 'Runstoolweekly', 'SystemAdministrator', 'SystemAdministrator', 'TerminatesUser', 'WorkswithSystemAdministratorstoexecutescriptsQuaterly']
['BPMAI'];['A', 'A', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'N', 'O', 'P', 'Q', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'W', 'X', 'Y']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BC', 'C', 'C', 'D', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Album', 'Album', 'AlbumDownloadComplete', 'Albumfound', 'Albumlisted', 'Albumnotfound', 'Albumnotlisted', 'AlbumPurchased', 'Browse', 'CreateAccount', 'Customer', 'Customer', 'DefaultInputSet', 'DefaultOutputSet', 'DisplayResult', 'Download', 'Endsearch', 'Existinguser', 'iTunes', 'iTunes', 'Login', 'LoginRequest', 'NewUser', 'Proceedtologin', 'ProcessSearch', 'ProcessEnded', 'ProcessPayment', 'PurchaseAlbum', 'PurchaseRequest', 'Purchasinganalbum', 'RequesttoLogin', 'Searchoutcome', 'SearchforAlbum', 'Searchfornewalbum', 'SearchRequest', 'SearchresultNotification', 'UserVerification', 'UserVerificationSuccessfulNofication']
['BPMAI'];['A', 'AA', 'AA', 'AA', 'AB', 'AB', 'AB', 'AC', 'AC', 'AC', 'AD', 'AD', 'AD', 'AE', 'AE', 'AE', 'AF', 'AF', 'AF', 'AG', 'AG', 'AG', 'AH', 'AH', 'AH', 'AI', 'AI', 'AI', 'AJ', 'AJ', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AR', 'AT', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BC', 'BD', 'BE', 'BF', 'BK', 'BL', 'BM', 'BN', 'BO', 'BO', 'BP', 'BQ', 'BR', 'BS', 'BT', 'BU', 'BV', 'BV', 'BV', 'BW', 'BW', 'BW', 'BX', 'BY', 'BZ', 'C', 'C', 'C', 'CA', 'CB', 'CC', 'CC', 'CC', 'CD', 'CE', 'CF', 'CG', 'CG', 'CH', 'CH', 'CI', 'CJ', 'CK', 'CL', 'CL', 'CL', 'CM', 'CM', 'CM', 'CN', 'CO', 'CP', 'CQ', 'CQ', 'CQ', 'CR', 'CS', 'CT', 'CU', 'CU', 'CV', 'CW', 'CX', 'CY', 'CZ', 'CZ', 'D', 'D', 'D', 'DA', 'DA', 'DB', 'DC', 'DD', 'DE', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DF', 'DG', 'DH', 'DI', 'DJ', 'E', 'F', 'G', 'H', 'H', 'H', 'I', 'I', 'I', 'J', 'J', 'J', 'K', 'K', 'K', 'L', 'M', 'N', 'O', 'O', 'O', 'P', 'P', 'P', 'Q', 'R', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Freetour', 'Logout', 'Login', 'Lookfordocument', 'Manageaccount', 'Managedocuments', 'no', 'no', 'Register', 'yes', 'yes']
['BPMAI'];['11amand3pm', 'AccountReceivableDepartment', 'AdminOfficer', 'Client', 'Client', 'Collectinvoiceswhichrequestformasterrecord', 'DataEntryOfficer', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Envelopesreceived', 'ForwardinvoicestoAdminOfficers', 'ForwardinvoicestoAdminOfficers', 'ForwardinvoicestoMasterDataEntryDepartment', 'ForwardinvoicestoMasterDataEntryDepartment', 'Invoices', 'Invoices', 'Invoices', 'Invoices', 'Invoices', 'MailCentre', 'MaterDataEntryDepartment', 'Openandcategoriesenvelopes', 'PaymentOffice', 'Registry', 'SSP', 'SSP', 'ValidationOfficer', 'Vendor', 'Vendor']
['BPMAI'];['checkorder', 'completeorder', 'processorder', 'sendbooks', 'updateinventory']
['BPMAI'];['clairification', 'customer', 'customer', 'enginering', 'enginering', 'finance', 'finance', 'LandMcosts', 'needforclairification', 'pricingoptions', 'rfqinquiry', 'sales', 'sales', 'salesquote', 'verifiedrfq']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'G', 'H', 'H', 'I', 'I', 'J', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'R', 'S', 'S', 'T', 'T', 'U', 'U', 'V', 'W']
['BPMAI'];['Accounting', 'Accounting', 'Invoice', 'Packinglist', 'Purchaseorder', 'Purchasing', 'Purchasing', 'Supplier', 'Supplier', 'Warehouse', 'Warehouse']
['BPMAI'];['10amNextWorkingDay', 'AccountsReceivable', 'AddSLAInformation', 'AdminOfficer', 'ArchiveInvoiceDocumentation', 'BatchInvoices', 'CallClienttoConfirmInvoiceDiscrepencies', 'CalltoClient', 'CancelJob', 'CheckPaymentDate', 'Client', 'Client', 'ClientResponse', 'CollectInvoices(fromAdminOfficer)', 'CollectMail', 'CollectMail', 'ComplianceCheck', 'ComplianceCheck', 'CopyforAccountsReceivable', 'CopyforClient', 'CopyforRegistry', 'CreateSAPMasterVendorRecord', 'DailyMailCollection(MonFri)', 'DailyMailCollection(MonFri)', 'DataEntryError', 'DataEntryStaff', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DeliverMail', 'DisregardInvoice', 'EmployeeErrorLog', 'EmployeeErrorLog', 'EntryForm', 'EntryForm', 'EvaluateInvoiceNonCompliance', 'GenerateServicesInvoice', 'GenerateWeeklyPaymentReport', 'HandleNonCompliantInvoice', 'HourlyMailboxCollection', 'Invoice', 'Invoice', 'Invoice', 'Invoice', 'Invoice', 'Invoice', 'InvoiceUrgencyCategorisation', 'InvoiceforProcessing', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice+EntryForm', 'Invoice[Revised]', 'Invoice[Revised]', 'InvoiceCategorisation', 'InvoiceforPurchasedGoods/Services', 'InvoiceforServices', 'InvoiceforServices', 'InvoiceforServices', 'InvoiceforServices', 'InvoiceIncomplete', 'InvoicePayment', 'InvoicePayment', 'InvoiceValidation', 'MailCentre', 'MailboxCollection11am&3pmonWorkingDays', 'MailboxCollection11am&3pmonWorkingDays', 'MailboxDelivery&Collection', 'MailboxDelivery&Collection', 'MailboxDelivery&Collection', 'MailboxDelivery&Collection', 'MasterDataEntryDepartment', 'NonCompliant', 'NonCompliant', 'NonComplianceCanBeSolvedOverthePhone', 'NonCompliantInvoiceReturned', 'PayInvoices', 'PaymentOffice', 'PaymentReport', 'PaymentReport', 'PaymentReport', 'PaymentReport', 'ProcessInvoices', 'Registry', 'Reminder', 'Reminder', 'RequestforInvoice', 'RequestNewSAPVendorRecord', 'Requiresreturntoclient', 'RetrieveInvoice', 'ReturnInvoice', 'ReturnInvoice', 'ReturnInvoicetoClient', 'ReturnInvoicetoClient', 'ReturnNonCompliantInvoice', 'ReturntoDataEntryOfficer', 'RevisedIncompleteInvoice', 'SeamlessServiceProvision(SSP)', 'SeamlessServiceProvision(SSP)', 'SendInvoice', 'SendInvoiceforServices', 'Sendinvoiceforservices', 'SendInvoicetoRegistry', 'Sendinvoicetoregistry', 'SendPaymentNotificationtoClient', 'SendPaymentReporttoClient', 'SendReminder', 'SendReminder', 'SendtoAccountsReceivable', 'SendtoRegistry', 'SLARegistry', 'SLARegistry', 'SortMail', 'UpdateEmployeeErrorLog', 'ValidationOfficer', 'Vendor', 'Vendor', 'VendorNotFound', 'Waituntilmonthlypaycycle']
['BPMAI'];"['Selectpaymentmethodsfrombuyers', 'Tellebayhowtopaysellerfees', ""Verifyseller'sidentity""]"
['BPMAI'];['A', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'J', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'P']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BC', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'I', 'J', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['plan', 'plan', 'analyzeresultsandrecommendations', 'carryouttests', 'commentsonTPP', 'commentsonTPP', 'commentsondevelopmentplan', 'commentsondevelopmentplan', 'commentsonresultsandrecommendations', 'commentsonresultsandrecommendations', 'consultdevelopmentplan', 'consultresultsandrecommendations', 'consultTPP', 'contextualizeresults', 'contextualizedresults', 'contextualizedresults', 'definedevelopmentplan', 'defineprojectgoals', 'defineprotocolforeachstudy', 'defineTPP', 'determinelistoftestsandstudies', 'developmentplan', 'developmentplan', 'experimentalplanfornextphase', 'Expertcommittee', 'finalresultsandrecommendations', 'finalresultsandrecommendations', 'Functionalmanager', 'GO', 'interpretresults', 'interpretedresults', 'interpretedresults', 'listofrequestedtests', 'listofrequestedtests', 'listofrequestedtests', 'listofstudies', 'listofstudies', 'modify/presentdevelopmentplan', 'NoGo', 'Pharmaceuticalcompany', 'Pharmaceuticalcompany', 'plandevelopment', 'planning', 'planning', 'prepareresultsandrecommendations', 'presentresultsandrecommendations', 'presentTPP', 'projectgoals', 'projectgoals', 'Projectmanager', 'protocols', 'protocols', 'rawdata', 'rawdata', 'readresults', 'requestadditionalstudies', 'resultsandrecommendations', 'resultsandrecommendations', 'sendresults', 'slides/worddocumentofresults', 'slides/worddocumentofresults', 'Steeringcommittee', 'stopproject', 'summaryofresults', 'summaryofresults', 'synthesizeandaggregateresults', 'Technicians', 'tests', 'TPP', 'TPP', 'TPP', 'TPP', 'validateinterpreteddata', 'validatedevelopmentplan', 'validateexperimentalplanfornextphase', 'validateTPP', 'validationofTPP', 'validationofTPP', 'validationofdevelopmentplan', 'validationofdevelopmentplan', 'validationofinterpreteddata', 'validationofinterpreteddata']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X']
['BPMAI'];['A', 'A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'B', 'B', 'C', 'D', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];"['Affichagedesoptionsdelivraison', 'Backoffice', ""Choixdel'optiondelivraison"", 'Client', 'Client', 'Coursier', 'Coursier', 'eCommer?бant', 'eCommer?бant', 'Enregistrementdelacommande', 'Enregistrementdesinformationsdecommande', 'Envoiedelacommande', 'Frontoffice', 'Pr?ёparationdelacommande', ""Recherched'optionsdelivraison"", 'Signaturedubondereception', 'Transportducolis']"
['BPMAI'];['A', 'A', 'B', 'C', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O']
['BPMAI'];['exception', 'Exceptionhelp', 'FelixRust494865CanTankaya493390', 'Systemexit', 'T1', 'T2', 'T3']
['BPMAI'];"[""collectowner'sexpectation"", 'contractor', 'createplan', 'developservice', 'evaluate', 'findaprojectmanager', 'findservicedesignerandmarketer', 'ideaformulation', 'initialmarketing', 'Isitvaluable?', 'Killservice', 'maintainservice', 'marketopportunity', 'marketing', 'marketing', 'no', 'owner', 'ownerresearch', 'preparemarketing', 'ProcessofMakingIdeaHappen', 'ProcessofMakingIdeaHappen', 'projectmanager', 'servicedesign', 'servicedesigner', 'technologyopportunity', 'use', 'worldmarket', 'yes']"
['BPMAI'];"['acknologements', 'actiontaken', 'additionalinformationprovided', 'AgenciesandCitizens', 'AgenciesandCitizens', 'ApplicationFile', 'ApplicationFile', 'applicationhalts', 'ApplicationLodgementProcess', 'ApplicationLodgementProcess', 'ApplyforTenure', 'AttachedDocuments', 'AttachedDocuments', 'awaitingconfirmation', 'concerns', 'ConsolidateSiteinspectionresults', 'decisionsentback', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DepartmentProcessapplication', 'Determinestakeholders', 'DetermineTenureApplication', 'Determinewhetherthereisalandactionplanned', 'Donotreapply', 'Documents', 'DocumentsReceived', 'ExecuteApplicationInvestigation', 'Filedocumentawayinarchive', 'inspectionresults', 'IssuesRaised', 'LandAdministrationOfficer', 'Landvaluationcheck', 'LetterofApplication', 'LetterofApplication', 'LodgeinServiceCentre', ""Minister'sDelegate"", 'NativeTitleCheck', 'Negative', 'noactiontaken', 'Nofurtherinvestigation', 'NoIssuesRaised', 'nothinghappens', 'notifyapplicantapplicationproblem', 'notifyapplicationhasraisedissue', 'notifythatviewisrequired', 'Parcelcheck', 'Positive', 'Prepareactivityschedule', 'Prepareanoffer', 'Processapplication', 'PublishTenureinGovernmentGazette', 'Raiseconcernsaboutproposedapplication', 'Reapply', 'readsgovernmentgazette', 'receiveapplicantdecision', 'ReceiveApplicationOffer', 'Receiveconfirmationonofferdecision', 'RejectApplication', 'requestinformation', 'requestinspection', 'Seekviewthroughofficialnotification', 'Sendbackofferdecision', 'Sendconfirmationtoapplicant', 'SenttorelevantRegionalOffice', 'ServiceOfficer', 'SiteInspectionscheduled', 'SiteInspector', 'SiteInspector', 'Stakeholderviewsnotprovided', 'Stakeholderviewsprovidedbyapplicant', 'Stakeholders', 'Stakeholders', 'Surveyplanregistrationcheck', 'SuspendProcessing', 'TenureApplicationForm', 'TenureApplicationForm', 'tenureoffer', 'timetoconsiderconcerns', 'Titleadministrativeadvicecheck', 'Updateapplicantdecisiontosystem', 'waitforoffer', 'waitforresults', 'waitingforreply']"
['BPMAI'];['AllPartsAvailable?', 'AllPartsObtained?', 'Bidder', 'CanFulfillOrder?', 'CapacityOK,PartsMustbeOrdered', 'Confirmation', 'Confirmation', 'Confirmation', 'Customer', 'Customer', 'Customer', 'Customer', 'DeliverOrder', 'LinkA', 'LinkA', 'LinkA', 'LinkA', 'LinkA', 'LinkA', 'Manufacturer', 'Manufacturer', 'Manufacturer', 'Manufacturer', 'Manufacturer', 'Manufacturer', 'No', 'No', 'No', 'Order', 'Order', 'Order', 'OrderConfirmation', 'OrderRejection', 'OrderRequest', 'PartRequest', 'PartRequest', 'PartRequest', 'PartRequest', 'PartRequest', 'PartRequest', 'PartResponse', 'PartResponse', 'PartResponse', 'PartResponse', 'PartResponse', 'PartAuction', 'ProcureParts', 'Rejection', 'Rejection', 'Rejection', 'Shipment', 'Shipment', 'Shipment', 'Supplier', 'Yes', 'Yes', 'Yes']
['BPMAI'];['1week', 'Askforsubjectunsubscribe', 'Dean', 'DefaultInputSet', 'DefaultOutputSet', 'End', 'EnterdatainIS', 'Fillrequestform', 'ISMU', 'Makedecision', 'notok', 'notok', 'Notice', 'ok', 'ok', 'Receivedecision', 'Receivefilledrequestform', 'Requestform', 'Requestform', 'Senddecision', 'Sendpapertodeanforsign', 'Student', 'Studentoffice', 'Studentoffice', 'Studentofficeworker', 'Timereminder', 'Unsubscribestudent', 'Updatereasonfordenial', 'Verifyidentity', 'Visitstudentoffice', 'Visitedstudentoffice']
['BPMAI'];['Allcollectedapplicationforms', 'Allcollectedapplicationforms', 'Allpropertydata', 'Allpropertydata', 'Applicationform', 'Applicationform', 'Collectingapplicationform', 'CreatinginternalSBAandDun&BradstreetBusinessreports', 'Dataaresendtoloaninspectorwhomadefinaldecisionaboutgrantingtheloan', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Dun&BradstreetBusinessreport', 'Dun&BradstreetBusinessreport', 'FEMAdeclaredadisaster', 'Fileforpropertyinspector', 'Fileforpropertyinspector', 'Filledapplicationform', 'Filledapplicationform', 'Finaldecisionmadeonbehalfofdatacollectedinthefile', 'Finaldecisionmadeonbehalfofdatacollectedinthefile', 'Loandata', 'Loandata', 'Loanrequests', 'Loanrequests', 'Lossverificationdepartment', 'Lossverificationdepartment', 'Paperfilewithalldata', 'Paperfilewithalldata', 'Propertyinspectorinspectpropertyandmakephotos', 'PuttingdatatoALCSsystem,creatingpaperfile', 'Puttingreportintofile', 'SBAinternalreport', 'SBAinternalreport', 'SBAiscollectingvictimsrequests', 'SBAissendingapplicationformtovictimsbysnailpost', 'SBAissettingtemporarycentresinaffectedareas', 'Sendingapplicationformstoregionaloffice', 'Sendingfiletopropertyinspector', 'SendingthefiletoLossverificationdepartment']
['BPMAI'];"['1day', '4days', ""Agreeonteam'sdomain"", 'Analysethefieldofstudy', 'Assignrolesintheteam', 'Assignsomepenaltypoints', 'Assignstudenttoteamautomatically', 'Checkprocessmodel', 'Checkprojectprogress', 'Checktheprocessanddesignpoints', 'Consulttheproject', 'Createoneprocessmodel', 'deadline', 'Extendtolevel2and3', 'Fixtheprocessuntilnextsession', 'ISMUNI', 'ISMUNI', 'Jointheteam', 'Lecturer', 'OK', 'Performaworkaccordingtherole', 'Positivepoints', 'Presenttheproject', 'Student', 'Team', 'Teamworkprocess', 'Teamworkprocess']"
['BPMAI'];['A', 'B', 'C', 'D', 'DefaultOutputSet', 'E', 'E', 'F', 'G', 'H', 'I', 'J', 'J', 'K', 'K', 'L', 'M', 'M', 'N']
['BPMAI'];['Advisorapproval', 'Advisorexaminerequest', 'Approval', 'Approval', 'Approved', 'ApprovedbyAdvisor', 'Cancel', 'Checkform', 'Checkform', 'Coordinatorexaminerequest', 'Deductamountfrompersonalfundbudget', 'destination', 'End', 'End', 'End', 'ExclusiveGateway', 'ExclusiveGateway', 'externalFund', 'externalFunder', 'False', 'False', 'Filltheform', 'Fixtheform', 'Fixable', 'Formnotvalid', 'Formvalid', 'from', 'Funderexaminerequest', 'mailText', 'Motivation', 'Name', 'Notfixable', 'Notifyadvisorbyemail', 'Notifyapproved', 'NotifyCoordinator', 'Notifynotvalidreason', 'Notifyrejectedandreason', 'NotifythePhDOffice', 'Otherfundrequest>0&&(Fundmanager<>Coordinator<>Advisor)', 'Personalfoundrequested', 'personalFund', 'PhDofficerequestexamine', 'Rejectmotivation', 'Rejectmotivation', 'Rejected', 'Rejected', 'Reminderadvisor', 'Restoreamountbacktopersonalfunds', 'Senddocumentationtoadminoffice', 'Start', 'Start', 'subject', 'Surname', 'text', 'to', 'True', 'True']
['BPMAI'];['Entit?ё', 'Entit?ё', 'KO', 'Modifierlessoldes', 'OK', 'Recevoirunr?ёcapitulatif', 'Remplireledemandedecong?ёs', 'Responsable', 'Salari?ё', 'Secr?ёtaire', 'Soldespassuffisantes', 'Soldessuffisantes', 'Validerlescong?ёs', 'V?ёrifierlessoldescourants']
['BPMAI'];"['AcceptnewAD', 'AcceptnewAD', 'Acceptrequest', ""AD'sdb"", ""AD'sdb"", 'AddrequestertoDB', 'Arrangemeeting', 'Badreputation', ""CheckAD'sinrequestersarea"", ""CheckotherAD'sinarea"", 'Checkrequesterreputation', ""ConnecttoAD'snetwork"", 'Contract', 'Contract', 'Decideifrequesterok', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Deliverneededsw', 'Denyrequest', 'Discussdetails', ""FewAD'sthere"", 'ForwardrequesttoCEO', 'Forwardrequesttosalesdept.', ""Gatherrequester'sinfo"", 'Goodreputation', 'Howmuchdowecoverthisarea?', 'InformaboutnewAD', 'Informdepts.', 'Ishisreputationgood?', 'ITdept.', 'Licenserequester', 'Licenserequester', 'NoADthere', 'PRdept.', 'Rejectrequest', 'Requestlicenseforsellingourcars', 'Requesternotok', 'Requesterok', ""Requester'sinfo"", ""Requester'sinfo"", 'Requestersrequest', 'Requestersrequest', 'Requestersrequest', 'Salesdept.', 'Sendrejection', 'Signcontract', ""SolidAD's"", ""ToomanyAD'sthere"", 'TopManagement', ""WeakAD's"", ""What'souropiniononrequester?""]"
['BPMAI'];['FehlerbeimKrankentransport', 'insShuttlebringen', 'Krankentransportorganisieren', 'PatientaufUntersuchungvorbereiten', 'PatientenzurUntersuchungsstelletransportieren', 'Personal', 'Personal', 'Schwester', 'Shuttle', 'Shuttle', 'Stationsarzt', 'Transportscheinausf?§llen']
['BPMAI'];['24hours', '7days', 'AccountsPayable', 'ACMECompany', 'ACMECompany', 'CheckInventorylevel', 'Createpurchaseorder', 'End', 'EndProcess', 'EndProcess', 'Inventoryisaboveminlevel', 'Inventoryisatorbelowminlevel', 'IssuePaymenttoSupplier', 'PickShipment', 'PreparePackingSlip', 'PurchaseOrderApproved', 'Purchaseorderrejected', 'ReceiveInvoice', 'Receiveorderrequest', 'ReceivePackingSlip', 'ReceivePayment', 'ReceivePurchaseOrder', 'RecordInvoice', 'RecordPackingSlip', 'ReleaseFundsforPayment', 'Requestanorder', 'Requester', 'ReserveFundsforPayment', 'Reviewpurchaseorder', 'Reworkpurchaseorder', 'SendInvoice', 'Sendorder', 'SendPurchaseOrdertoSupplier', 'SendReminder', 'SendShipmentOut', 'Supervisor', 'Supplier', 'Supplier', 'TriggerCycle', 'TriggerResupplyCycle', 'WaitforPayment', 'Warehouse']
['BPMAI'];['A', 'B', 'C', 'D', 'D', 'E', 'F', 'G', 'J', 'K', 'L']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'N', 'O', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['A', 'AA', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z', 'Z']
['BPMAI'];['AlterProjectApplication', 'ApplicationContainsErrors', 'ApplicationisOK', 'HandinProjectApplication', 'StartProject']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AQ', 'AR', 'AR', 'AS', 'AS', 'AT', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'H', 'I', 'I', 'J', 'K', 'L', 'M', 'M', 'N', 'O', 'P', 'Q', 'Q', 'R', 'R', 'S', 'T', 'U', 'U', 'V', 'W', 'W', 'X', 'X', 'Y', 'Y', 'Z']
['BPMAI'];['A', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E', 'F', 'F', 'G', 'G', 'H', 'I', 'I', 'J', 'K', 'L', 'M']
