CollectionName;Labels
['BPMAI'];['ACMComputerRepair', 'ACMComputerRepair', 'ACMReceivescomputerfromcustomer', 'Askforcomputerissuefromcustomer', 'Bill(Owner)', 'BillneedstoworkonthecomputerIssue', 'BillWorksoncomputerIssue', 'BillwouldAssignatechniciantothecomputer', 'BringComputerIssuetoACMRepair', 'CanbeRepaired', 'CantbeRepaired', 'Customer', 'Customer', 'CustomerDescribestheissuewiththecomputer', 'CustomerhasComputerIssues', 'Customerwouldestimatetherepairsanddecide', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'documenttheproblemandsolutionimplemented', 'documenttheproblemandsolutionimplemented', 'DontPayForcomputerissue', 'Estimationoftimeandcostforrepair', 'fileareportintheCustomerfile', 'fileareportintheCustomerfile', 'FixcomputerIssue', 'GetComputerbackfromACMRepairs', 'InformCustomerthatcomputercantbefixed', 'Informthecustomerthatcomputerisfixed', 'LetACMrepairthecomputerissue.', 'No', 'No', 'NotRepaired', 'PayforFixedcomputer', 'Pickupyourcomputer', 'problemandthesolutionimplemented', 'problemandthesolutionimplemented', 'providesthecustomerwithanestimateoftimeandcostofrepairbasedontheproblem', 'Receivenoticethatcomputerisfixed', 'ReceivesEstimationEstimatesforcomputer', 'RepairispreformedonComputerIssue', 'Repaired', 'Technician', 'Testthecomputer', 'TesttheComputertomakesurerunscorrectly', 'Yes', 'Yes']
['BPMAI'];['AMAG', 'AMAG', 'Assembleshipment', 'Calculateneedscontinously', 'Carmanufacturer', 'Carmanufacturer', 'Checkdelivery', 'Enterpartsintothesystem', 'Incomingparts,timeandplace.', 'Incomingparts,timeandplace.', 'Ordersentstatingwhichpartsarebeingsentandtowhere.', 'Ordersentstatingwhichpartsarebeingsentandtowhere.', 'Orderspareparts', 'ParttypeNumberofpartsWheretodeliver', 'ParttypeNumberofpartsWheretodeliver', 'Receiveorder', 'Sendorder', 'Storegoods', 'Submitelectronicalcustomsclearance']
['BPMAI'];['businessdepartmentreworksvisioprocess', 'businessdpt.reviewsforfunctionalcorrectness', 'detectsfunctionalerrors', 'detectsmistakes/misunderstandings', 'developerimplementsSoftwareusingBPMNTDDcycle', 'experttranslatesprocesstoBPMN2.0', 'migrationphases', 'migrationphases', 'modelmodifications']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J']
['BPMAI'];['A', 'A', 'B', 'C', 'D', 'E', 'E', 'F', 'G', 'H', 'I', 'I']
['BPMAI'];['B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'O', 'P', 'Q', 'R', 'S', 'S', 'T', 'U', 'V', 'W', 'W', 'X', 'Y', 'Z']
['BPMAI'];"['15giorni', '6mesi', 'accetazione', 'aiutocompilazionepreventivo', 'annunciodeivincitoridelbando', 'candidato', 'candidato', 'candidaturaalbandoonline', 'candidaturaalbandocartacea', 'commissione', 'completaredomandaonline', 'comunicareesitoalcandidato', 'comunicazionerifiutocandidatura', 'dipartmento', 'dipartmento', 'disvisionesupportoallaricerca', 'esitonegativo', 'esitopositivo', 'firmarecontratto', 'forniremezziperilcollaboratorePAT', ""iniziocollaborazioneconl'univerist??"", 'inviarecandididaturaacommissione', 'inviarecontrattofirmatoedocumenti', 'inviaredomandacartacea', 'inviarerichiestasupporto', 'preparailreport', 'prepararedocumentazioneecontratto', 'presidioamministrativo', 'professore', 'profiloidoneo', 'profilononidoneo', 'provincia', 'provincia', 'raccoglieredocumentiecompilaredomanda', 'richiedereaiutonellacompilazionedelbudgetestrumenti', 'rifiuto', 'rispostanegativa', 'rispostapositiva', 'segreteria', 'selezionedeicandidatidelbando', 'smistamentoeinviodomande', 'valutareilprofilodelcandidato', 'valutazionedelprofessore', ""visionareidocumentiestanziareifondiall'universit??"", 'visionareuscitavincitoridelbando', 'vocibudgetcompletate']"
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AX', 'AY', 'AY', 'AZ', 'B', 'BA', 'BB', 'BB', 'BC', 'BD', 'BE', 'BF', 'BG', 'BH', 'BI', 'BJ', 'BK', 'BL', 'BM', 'BN', 'BO', 'BP', 'BQ', 'BR', 'BS', 'BT', 'BU', 'BV', 'BW', 'BX', 'BY', 'BZ', 'C', 'CA', 'CB', 'CC', 'CD', 'CE', 'CF', 'CG', 'CH', 'CI', 'CJ', 'D', 'E', 'F', 'G', 'I', 'J', 'L', 'M', 'N', 'Q', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['4Weeks', '4Weeks', 'ApplicationDocuments', 'ApplicationDocuments', 'Bank', 'Bank', 'DeleteStudent', 'DeleteStudentfromSystem', 'EnterRemainingDetailsintoExcel', 'EnterName', 'GenerateEnrollmentNumber', 'HandoutStudentID', 'LetterofAcception', 'LetterofAcception', 'LetterofDenial', 'LetterofDenial', 'No', 'PaymentNotice', 'PaymentNotice', 'PaymentNotice', 'PaymentNoticeRecieved', 'PaymentNoticeRecieved', 'PrintStudentID', 'RecieveApplication', 'RecievePayment', 'Reminder', 'Reminder', 'Requriementsfullfilled?', 'ReviewDocuments', 'SendLetterofAcception', 'SendLetterofDenial', 'SendLetterofDenial', 'SendPaymentNotice', 'SendReminder', 'Student', 'Student', 'StudentID', 'StudentID', 'StudentOffice', 'StudentOffice', 'StudentOffice', 'System', 'WaitforPaymentNotice', 'WaitforPaymentNotice', 'Yes']
['BPMAI'];['A', 'B', 'B', 'C', 'D', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AM', 'AN', 'AN', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'AY', 'AZ', 'B', 'BA', 'BB', 'BD', 'BE', 'BF', 'BG', 'BH', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Firstsupervisorassessesfinancialaspect', 'NotOK', 'NotOK', 'OK', 'OK', 'Rejectrequest', 'Secondsupervisorassessesnecessityandconformance', 'Signrequest']
['BPMAI'];['A', 'B', 'C', 'C', 'D', 'E', 'F', 'G', 'H', 'H', 'I', 'J', 'K', 'L']
['BPMAI'];['3days', 'Choosedatesforcourses', 'Confirmdate', 'Confirmdate', 'Createcoursesschedule', 'Createlistofavailablecourses', 'Createquestionaryofdesiredcourses', 'Createreport', 'Desiredcoursesquestionary', 'Desiredcoursesquestionary', 'Employee', 'Fillquestionaryofdesiredcourses', 'Findbestdateforcourses', 'Informationsystem', 'Isdatefound?', 'Isthereanycoursecompanyisinterstedin?', 'No', 'No', 'Nocoursesselected', 'Nocoursesselected', 'Requestavailablecourses', 'Requestavailablecourses', 'Selectcourses', 'Sendcoursesschedule', 'Sendlistofavailablecourses', 'Sendlistofavailablecourses', 'Sendreport', 'Sendselectedcoursesandposibledates', 'Sendselectedcoursesandpossibledates', 'Sendsuggesteddates', 'Sendsuggesteddates', 'Suggestowndates', 'Teammanager', 'Tutor', 'Tutor', 'Yes', 'Yes']
['BPMAI'];"['15daysturnaround', '10PM', '11amand3pm', '24hoursenforced', 'AccountsReceivableDepartment', 'addvendornumbertoinvoice', 'AdminOfficer', 'Checkurgency', 'collectallocatedinvoices', 'Collectinvoiceeveryhour', 'Collectinvoicewithrequest', 'collecturgentincvoiceeveryhour', 'Completevendormasterrecordrequestform', 'Creatmasterdatarecord', 'Creatmasterdatarecord', 'Dataentryofficer', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Entrydata', 'findouturgentinvoice', 'inSAP', 'Incoviceallocatedbyadminofficers', 'Incoviceallocatedbyadminofficers', 'Inviocefromadminoffice', 'Inviocefromadminoffice', ""Invoicehavingthestatus'parked'inSAP"", ""Invoicehavingthestatus'parked'inSAP"", 'Invoicewithmistakesfromyesterday', 'Invoicewithmistakesfromyesterday', 'Invoicewithvendormasterrecordrequestform', 'Invoicewithvendormasterrecordrequestform', 'Invoicewithvendormaterrecordrequestform', 'Invoicewithvendormaterrecordrequestform', 'LookupvendorinSAP', 'Mailcenter', 'Materdataentrydepartment', 'Mistakesofyesterdayinvoice', 'NotinSAP', 'Occasionallytakeinvoicetooutbox', 'Paymentoffice', 'Processimmediately', 'Processinvoices', 'putindedicatiedboutboxformasterrecord', 'Putinhighpriorityoutbox', 'recieverequestofmasterdatacreation', 'recieverequestofmasterdatacreation', 'Registry', 'Sortbyamount', 'Sortinvoice', 'Sortpervendor', 'SSP', 'SSP', 'stapletheformtoinvoice', 'taketomaterrecorddepartment', ""Tickthebox'incoiceentered'"", 'Tomasterrecorddepartment', 'Tomasterrecorddepartment', 'Tovalidationoffice', 'Tovalidationoffice', 'Tovalidationoffice', 'Tovalidationoffice', 'Unurgent', 'Urgent', 'Urgent', 'Urgententeredinvoice', 'Urgententeredinvoice', 'Vaidationofficer', 'Vendormaterrecordrequestform', 'Vendormaterrecordrequestform']"
['BPMAI'];['A', 'AA', 'AA', 'AB', 'AB', 'AC', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AN', 'AO', 'AP', 'AQ', 'AR', 'AS', 'AT', 'AU', 'B', 'C', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'S', 'T', 'T', 'U', 'U', 'V', 'V', 'W', 'W', 'X', 'X', 'Y', 'Y', 'Z', 'Z']
['Camunda'];['Angestellter', 'Angestellter', 'AufgabeBestellung', 'AuswahlGericht', 'Bestellung', 'Bestellungerhalten', 'EinstellungPieberund?ЈbergabeanKunden', 'Essenverzehren', 'Essenabholen', 'EssenanderDurchreichebereitstellen', 'Essenbezahlen', 'Essenzubereiten', 'Gast', 'Gast', 'Hunger', 'Hungergestillt', 'Koch', 'Koch', 'Koch?§berBestellunginformieren', 'Mitarbeiterinformieren', 'Pieperentgegennehmen', 'Piepermeldetsich', 'Rechnungkassieren', 'WartenbisBestellungaufgegebenwerdenkann']
['BPMAI'];['2:30PM', '4:00PM', 'CUENTASMOROSAS', 'CUENTASMOROSAS', 'CUENTASMOROSASNUEVAS', 'CUENTASMOROSASNUEVAS', 'ENVIARALERTASUPERVISOR', 'ENVIARCUENTASADMINISTRACION', 'GERENTEBASEDATOS', 'GERENTEBASEDATOS', 'NO', 'NO', 'NUEVASDEVOLUCIONES?', 'NUEVOSREGISTROS?', 'REGISTRARCUENTAS', 'SI', 'SI', 'SUPERVISOR', 'SUPERVISOR', 'VERIFICARCRMCUENTASARCHIVADAS', 'VERIFICARDEVOLUCIONESCRM', 'VERIFICARREGISTROS', 'YAEXISTENTE?']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'AP', 'AQ', 'AR', 'AS', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['Calculateprocessmetrics', 'Createfeaturevector', 'Database', 'Database', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Processmodels', 'Processmodels', 'Processmodels', 'Processmodelswithfeaturevector', 'Processmodelswithfeaturevector', 'Processmodelswithmetricvalues', 'Processmodelswithmetricvalues', 'PromniCATFramework', 'PromniCATFramework', 'Retrieveprocessmodelsfromdatabase', 'Transformprocessmodelsintouniformformat']
['BIT'];['s00001419', 's00001419', 's00001778', 's00001778', 's00001778', 's00007111', 's00007111', 's00007111']
['Camunda'];['ja', 'KonnteScoringermitteltwerden?', 'KreditvergabeFrontend(Bank)', 'nein', 'Schufascoring(Bank)', 'Schufascoring(Bank)', 'Schufascoringwurdeinitiiert', 'Schufascoringanfrageerhalten', 'Schufaservice(Schufa)', 'Schufaservice(Schufa)', 'Scoringdurchf?§hren(Level1)', 'Scoringdurchf?§hren(Level2)', 'Scoringanfrageabgewickelt', 'ScoringanfrageanSchufaweiterleiten', 'Scoringanfragebeendet', 'Scoringergebnis(Level1)anFrontendweiterreichen', 'Scoringergebnis(Level1)erhalten', 'Scoringergebnis(Level2)erhalten', 'Scoringergebnis(Level2)anFrontendweiterreichen', 'Scoringergebnis(Level2)senden', 'Scoringergebnis(Level1)senden', 'Verz??gerungsmeldungerhalten', 'Verz??gerungsmeldungsenden', 'Wartenaufendg?§ltigesScoringergebnis']
['BPMAI'];"['Accueillirpatiente', 'Admettrelapatienteenpriorit?ё', 'Admettrelapatienteenpriorit?ё', ""Besoind'ordonnance?"", 'Dossiernum?ёriquedelapatiente', 'Dossiernum?ёriquedelapatiente', 'Dossiernum?ёriquedelapatiente', 'D?ёlivrerordonnances', 'Enregistreretfermeledossier', 'Enregistreretfermerledossier', 'Enregistreretfermerledossier', 'Envoyerpatienteenmonitoring', 'Envoyerpatienteen?ёchographie', 'Equipem?ёdicale', 'Equipem?ёdicale', 'Examinant', ""Fairel'?ёcographie"", 'Informerlapatientedelarecherchedebact?ёries', 'Meseurerlerythmecardiaqueetlescontractions', 'Non', ""Orienterpatienteversunesalled'examen"", 'Oui', 'Ouvrirledossierdelapatiente', 'Ouvrirledossierdelapatiente', 'Ouvrirledossierdelapatiente', 'Ouvrirledossierdelapatiente', 'Patiente', 'Patiente', ""Patienterdanslasalled'attente"", ""Remplirlerapportd'?ёcographie"", 'Remplirlerapportde3?©mevisite', 'Remplirlerapportdemonitoring', 'Renseignerlapr?ёsencedelapatientedansleSI', 'Renvoyerlapatiente', ""R?ёaliserl'examenm?ёdicalnЄ?3"", 'Secr?ёtariatm?ёdical', 'Secr?ёtariatm?ёdical', 'ServiceEchographie', 'Servicemonitoring']"
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L']
['Camunda'];['Ende', 'Ende', 'Ergebniserhalten', 'Ergebnisstehtfest?', 'ErgebnisderBankmelden', 'FinalesErgebnisweiterleiten', 'FinalesErgebniseingegangen', 'FinalesScoringergebnisderBankmelden', 'Ja', 'KreditvergabeFrontend(Bank)', 'Nein', 'Schufascoring(Bank)', 'Schufascoring(Bank)', 'Schufaservice(Schufa)', 'Schufaservice(Schufa)', 'Scoring(Level1)durchf?§hren', 'Scoring(Level2)durchf?§hren', 'ScoringAnfrageanSchufasenden', 'Scoringanfrageeingegangen', 'Scoringanfrageeingegangen', 'Scoringergebnisweiterleiten', 'Verz??gerunggemeldet', 'Verz??gerunganMAmelden', 'Verz??gerungderBankmelden']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'B', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['!x', 'A', 'B', 'C', 'Name', 'Name', 'Name', 'Name', 'notsilent', 'silent', 'x']
['BPMAI'];['approval', 'building', 'createsitedesign', 'developesite', 'holdinformationalmeeting', 'ja', 'nein', 'notsuccessful', 'preparefinalversion', 'prepareinitialcontentdraft', 'review', 'review?', 'reviewtheinitialdraft', 'successful', 'Website', 'Website', 'workonstoryboard']
['Camunda'];['AufErgebniswarten', 'ErgebnisansFrontendweiterleiten', 'Ergebnisempfangen', 'Ergebnissenden', 'Ergebnissenden', 'Ergebnisvorhanden?', 'Ja', 'KreditvergabeFrontend(Bank)', 'Nein', 'Prozessbeendet', 'Prozessbeendet', 'Prozessbeendet', 'Schufascoring(Bank)', 'Schufascoring(Bank)', 'Schufascoring(Schufa)', 'Schufascoring(Schufa)', 'SchufascoringLevel1anfragen', 'Scoringanfrage', 'ScoringanfrageLevel1', 'Scoringlevel1auswerten', 'Scoringlevel1Ergebniserhalten', 'Scoringlevel1weiterleiten', 'Scoringlevel2auswerten', 'Scoringlevel2wirdgestartet', 'Verz??gerungmelden', 'Verz??gerungmelden']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AH', 'AI', 'AJ', 'AK', 'AL', 'AM', 'B', 'C', 'D', 'E', 'F', 'F', 'G', 'G', 'H', 'I', 'J', 'J', 'K', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'Y', 'Z']
['BPMAI'];['installation', 'installationok', 'NOK', 'procestelecom', 'procestelecom', 'reviewinstallation', 'sales', 'solveproblems']
['BPMAI'];['BookResources', 'Closesession', 'CollectVotes', 'ConferenceTimeout', 'ConferenceSession', 'CreateSessionProtocol', 'DiscussIssue', 'FinalizeSession', 'Isvotingrequired?', 'LockData', 'LockRequests', 'ModerateDiscussion', 'no', 'OpenSession', 'Prepareagenda', 'Preparevotingsummary', 'Schedulepreemilinaryvoting', 'Sendinformation', 'Sendreminder', 'SummarizeSession', 'Unlockresources', 'yes']
['BPMAI'];['AccountsPayable', 'ACMECorp', 'ACMECorp', 'CheckInventoryLevel', 'CreatePurchaseOrder', 'Inventoryisbelowminimumlevel', 'Inventoryisgreaterthanminimumlevel', 'IssuePaymenttoSupplier', 'Purchaseorderapproved', 'Purchaseorderrejected', 'ReceiveInvoice', 'ReceivePackingSlip', 'RecordInvoice', 'RecordPackingSlip', 'ReleaseFundsforPayment', 'Requester', 'ReserveFundsforPayment', 'ResupplyCycleTriggered', 'ReviewPurchaseOrder', 'ReworkPurchaseOrder', 'SendPurchaseOrdertoSupplier', 'Superviser', 'Supplier', 'Warehouse']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']
['BPMAI'];['Archive', 'Classify', 'Determinefine', 'Finaljudgement', 'Inf.earlieroffences', 'Inf.otheroffences', 'Judgement', 'normal', 'Register', 'Sendform', 'severe', 'Temporaryjudgement']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AD', 'AE', 'AF', 'AG', 'AH', 'AH', 'AI', 'AI', 'AJ', 'AK', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U', 'V', 'W', 'X', 'X', 'Y', 'Z']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'G', 'I', 'J', 'K', 'L', 'M']
['BPMAI'];['Assignministerialenquiry', 'Enquiryinvestigated', 'Finalizeministerialresponse', 'Investigateministerialenquiry', 'Ministerialcorrespondenceaddressed', 'Ministerialenquiryreceived', 'Prepareministerialresponse', 'Responsereviewed', 'Reviewministerialresponse']
['Camunda'];['Ergebnismelden', 'Ergebnismelden', 'ja', 'KreditBeraterFrontend', 'Level1', 'Level2', 'nein', 'Schufa', 'Schufa', 'SchufaSystemBank', 'SchufaSystemBank', 'Schufascoringben??tigt', 'Scoringdurchf?§hren', 'ScoringLevel1', 'ScoringLevel2', 'Scoringanfrageerstellen', 'Scoringergebnisanzeigen', 'Suchanfrageverz??gert', 'Verz??gerunganzeigen', 'Verz??gerungmelden', 'Verz??gerung?']
['BPMAI'];['Accidenthappened', 'allinformationavailable?', 'AllTypeInsurance', 'AllTypeInsurance', 'amount>$2000?', 'ClaimReceived', 'Claimaccepted?', 'ClaimAdjuster', 'claimform', 'communicatewiththecustomer', 'CSR', 'Customer', 'Customer', 'Evaluatetheclaim', 'Evaluatetheclaim', 'No', 'no', 'no', 'Reviewtheclaim', 'Reviewtheclaim', 'sendpayment', 'sendrejectionletterwithexplanation', 'Submittheinsuranceclaim', 'Supervisor', 'yes', 'Yes', 'yes']
['BPMAI'];['A', 'AA', 'AB', 'AC', 'AD', 'AE', 'AF', 'AG', 'AI', 'AJ', 'AJ', 'AK', 'AK', 'AL', 'AL', 'AM', 'AM', 'AN', 'AO', 'AQ', 'AR', 'AS', 'AT', 'AU', 'AV', 'AW', 'AX', 'AX', 'B', 'C', 'D', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'R', 'S', 'T', 'T', 'U', 'V', 'W', 'X', 'X', 'Y', 'Y', 'Z']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'R', 'S', 'S', 'T', 'U', 'V']
['BPMAI'];['ApproveAdvertisment', 'ApproveAdvertisment', 'ClientEnd,NextLevelManagement', 'ClientEnd,NextLevelManagement', 'CreateAdvertisment', 'DisapproveAdvertisment', 'Disapproved', 'FixAndgainApproval', 'Informofapplicableposition', 'Notifyotheragenciesofposition(IfApplicable)', 'SubContractedRecruitmentAgencies', 'TalentSeekHumanResources', 'TalentSeekHumanResources', 'VacancysetupinGovSource']
['BPMAI'];['A', 'B', 'C', 'D', 'D', 'DefaultInputSet', 'DefaultOutputSet', 'E', 'E', 'F', 'G']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'K', 'L', 'L']
['BPMAI'];['A', 'C', 'D', 'F', 'G', 'I', 'J', 'K', 'M', 'N', 'P', 'Q', 'R', 'T', 'U', 'V', 'X', 'Y', 'Z']
['BPMAI'];['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'P', 'Q', 'Q', 'R', 'S', 'S', 'T', 'U', 'U', 'V', 'W']
['Camunda'];['caseclosed', 'caseclosed', 'caseclosed', 'Caseisnotpossible', 'Caseispossible', 'Checkreasoning', 'Checkpossibility', 'CheckthePayment', 'Closecase', 'closecase', 'CloseCase', 'Deadlinereached', 'End', 'Forwardtocollectionagency', 'InformationReceived', 'InsuranceCompany', 'Insureddisagrees', 'insuredisnotright', 'Insuredisright', 'Makeabooking', 'no', 'PaymentReceived', 'Paymentreceived?', 'RecoursePool', 'RecoursePool', 'Requestforpayment', 'Setreminder', 'yes']
['BPMAI'];['Checkorder', 'Checkreceivedorder', 'Confirmation', 'Confirmation', 'Confirmationnotreceived', 'Customer', 'Database', 'Database', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'Fillinmissingdata', 'Fillintheorder', 'Fulfiltheorder', 'Internalorder', 'ISoperator', 'Makeapayment', 'Makeinternalorder', 'OK', 'OK', 'Order', 'Order', 'Ordernotfilledenough', 'Ordernotsatisfied', 'Ordersatisfied', 'Processtheorder', 'Processunconfirmedorder', 'Recordaboutfulfilledorder', 'Refillownwarehouse', 'Sendconfirmationofexpededorder', 'Sendconfirmationofreceivingcorectorderingform', 'Sendmessagewithunexpededgoods', 'Sendorder', 'Subsupplier', 'Subsupplier', 'Waitforconfirmation', 'Wrongformatofsomefilleddata']
['BPMAI'];['30days', 'amount<200', 'amount>=200', 'Approveautomatically', 'Approvemanually', 'Cancellationnoticeemail', 'Checkexpensereport', 'Checkrequest', 'Createaccount', 'Employee', 'Expensereport', 'Expensereportreceived', 'Handleexpiry', 'Moneyrecalled', 'Moneyrecalled', 'Moneytransferred', 'Newcustomer', 'Notifyemployee', 'Office', 'Office', 'Oldcustomer', 'Recallmoneytransfer', 'Registeramountrectification', 'Reimbursementrejected', 'Reject', 'Rejectionnoticeemail', 'Reportchecked', 'Reporthandled', 'Reportreceipt', 'Requestemployeetoresubmit', 'Requestforamountrectificationreceived', 'requestnotok', 'requestok', 'Reviewamount', 'Termsexpired', 'Transfermoneytoaccount', 'Verifyreport']
['BPMAI'];['Approved', 'Approved', 'Changeunit', 'Changeunitselection', 'Prerequisitesnotfulfilled', 'Prerequisitesfulfilled', 'Processcompleted', 'Processprerequisiteswaiver', 'Processsearch', 'Processunitselection', 'QUT', 'QUT', 'QUTVirtual', 'Rejected', 'Rejected', 'Requestwaiver', 'Requestprerequisiteswaiver', 'Requesttosearchforunit', 'Requesttowaiveprerequisites', 'Resultdisplayed', 'Searchforunit', 'Searchresultdisplayed', 'Selectunit', 'Selectunit', 'Student', 'Student', 'UnitCoordinator', 'Unitfound', 'Unitnotfound', 'UnitSelected', 'Unitwithprerequisites', 'Unitwithnoprerequisites', 'Updatesystem', 'Viewprerequisitesinformation', 'Waiverapprovedmessagereceived', 'Waiverapprovedmessagesent', 'Waiverrejectedmessagereceived', 'Waiverrejectedmessagesent']
['BPMAI'];['checkrequest', 'checkpaymentilligibility', 'Collectrequiredsignaturesforpayment', 'Contactbeneficiaryforthemissinginformation', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultInputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'DefaultOutputSet', 'firsttime', 'followup', 'furtherinformationneeded', 'Informbeneficiaryaboutrequestrejection', 'notillegible', 'opennewcase', 'Requestfurtherinformationneeded', 'Requestfurtherinformationneeded', 'Requestillegible', 'Requestillegible', 'Requestnotillegible', 'Requestnotillegible', 'Requestrecieved', 'Requestrecieved', 'Requestfirsttime', 'Requestfirsttime', 'Requestfollowup', 'Requestfollowup', 'Retrievecasehistory']
['BPMAI'];['Ablehnung', 'Abrechnungssystem', 'Anfrage', 'Anfrage', 'Annahme', 'EventDurchf?§hrung', 'EventDatenbank', 'EventDatenbank', 'Eventenwicklung', 'Eventgestalter', 'Eventpr?хsentation', 'Eventsoft', 'Eventsoft', 'Eventspezifikation', 'Kunde', 'Mahnung', 'Pr?§fungderProjektanfrage', 'Rechnung', 'ReflektionundSelbstevaluation', 'Sachbearbeiter', 'StatusAbfrage', 'Weiterentwicklung', 'Zahlung']
['Camunda'];['Bank', 'Bank', 'Ergebnisr?§ckmelden', 'Ergebnisvorhanden?', 'ja', 'Kreditvergabe', 'Kreditvergabe', 'Level1Scoringdurchf?§hren', 'Level2Scoringdurchf?§hren', 'nein', 'Schufascoring', 'Schufascoring', 'Schufascoringeinholen', 'Schufascoringsenden', 'Scoringermittelt', 'Scoringr?§ckmelden', 'Scoringergebenisverz??gertsich', 'Scoringergebnisvorhanden', 'Verz??gerungr?§ckmelden', 'Verz??gerungr?§ckmelden']
