CollectionName;Labels;is_desired_language
BPMAI;['Accounts', 'Receivable', 'Accounts', 'Receivable', 'Collect', 'Payment', 'Lumber', 'Order', 'Accepted', 'Lumber', 'Order', 'Rejected', 'Nairobi', 'Prepare', 'Shipment', 'Pulp', 'Order', 'Accepted', 'Pulp', 'Order', 'Rejected', 'Receive', 'Email', 'Review', 'Purchase', 'Order', 'Send', 'Confirmation', 'Notice', 'Send', 'Delivery', 'Note', 'Send', 'In', 'voice', 'Send', 'Rejection', 'Notice', 'Send', 'Shipment', 'Support', 'Support', 'Unknown', 'Warehouse', 'Warehouse'];True
BPMAI;['Admin', 'is', 'tors', 'Available', 'Check', 'documents', 'for', 'certification', 'confirm', 'with', 'sec', 'ra', 'tory', 'Doctor', 'school', 'Doctor', 'school', 'Extract', 'Data', 'from', 'DataBase', 'Get', 'docs', 'back', 'Goto', 'get', 'Certification', 'Not', 'Available', 'Not', 'satisfy', 'Put', 'docs', 'to', 'folder', 'wait', 'for', 'students', 'Receive', 'Students', 'requirement', 'Received', 'ocs', 'for', 'signature', 'Require', 'certification', 'Satisfy', 'Sec', 'ra', 'tory', 'Send', 'back', 'certification', 'docs', 'Sign', 'the', 'docs', 'Students', 'Students', 'Template', 'to', 'publish', 'certification'];True
BPMAI;['1', 'week', '4', 'days', 'Agree', 'on', 'domain', 'Analyze', 'domain', 'Assign', 'penalty', 'points', 'Assign', 'points', 'Assign', 'roles', 'Assign', 'student', 'manually', 'Bus', 'sines', 'analysis', 'Bus', 'sines', 'analysis', 'Check', 'model', 'process', 'Check', 'process', 'Check', 'progress', 'Consult', 'project', 'Create', 'process', 'model', 'deadline', '111999', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'De', 'tens', 'project', 'Extend', 'process', 'to', 'level', '23', 'Fix', 'the', 'process', 'until', 'next', 'session', 'Identify', 'processes', 'IS', 'MU', 'Join', 'team', 'not', 'ok', 'not', 'ok', 'ok', 'penalize', 'penalize', 'Perform', 'to', 'recording', 'to', 'role', 'request', 'Student', 'Teacher', 'Team', 'Teamwork', 'process', 'Teamwork', 'process'];True
BPMAI;['18', 'III', 'II', 'IV', 'V', 'x', 'a', '0', '23', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', '12', '7'];True
BPMAI;['Categorized', 'invoices', 'arrival', 'Admin', 'office', 'Admin', 'office', 'Admin', 'office', 'Admin', 'office', 'Admin', 'office', 'Admin', 'office', 'Admin', 'office', 'Admin', 'office', 'allocated', 'in', 'voice', 'allocated', 'in', 'voice', 'allocated', 'in', 'voice', 'Archive', 'in', 'voice', 'Batch', 'and', 'allocate', 'invoices', 'Check', 'completeness', 'of', 'invoices', 'Check', 'compliance', 'of', 'invoices', 'Check', 'urgent', 'in', 'voice', 'Client', 'Client', 'Client', 'Client', 'Client', 'Compare', 'the', 'in', 'vo', 'ive', 'with', 'report', 'Complete', 'invoices', 'compliant', 'invoices', 'compliant', 'invoices', 'compliant', 'invoices', 'compliant', 'invoices', 'compliant', 'invoices', 'compliant', 'invoices', 'corr', 'cet', 'in', 'voice', 'corr', 'cet', 'in', 'voice', 'Data', 'entry', 'office', 'Data', 'entry', 'office', 'Data', 'entry', 'office', 'Data', 'entry', 'office', 'Data', 'entry', 'office', 'Data', 'entry', 'office', 'Data', 'entry', 'office', 'Data', 'entry', 'office', 'Data', 'entry', 'office', 'Deliver', 'invoices', 'end', 'of', 'the', 'payment', 'run', 'end', 'of', 'the', 'payment', 'run', 'Enter', 'in', 'voice', 'Enter', 'in', 'voice', 'into', 'SAP', 'Enter', 'new', 'master', 'record', 'entered', 'in', 'voice', 'entered', 'in', 'voice', 'entered', 'in', 'voice', 'Generate', 'payment', 'report', 'in', 'completed', 'invoices', 'notification', 'in', 'completed', 'invoices', 'notification', 'information', 'response', 'information', 'response', 'information', 'reu', 'qe', 'st', 'information', 'reu', 'qe', 'st', 'information', 'reu', 'qe', 'st', 'invoices', 'invoices', 'invoices', 'Mail', 'centre', 'new', 'in', 'voice', 'new', 'in', 'voice', 'Paid', 'in', 'voice', 'Paid', 'in', 'voice', 'Payment', 'office', 'Payment', 'office', 'Payment', 'office', 'prioritize', 'u', 'gent', 'in', 'voice', 'Registry', 'Registry', 'required', 'entry', 'form', 'required', 'entry', 'form', 'Run', 'payment', 'process', 'S', 'SP', 's', 'Accounts', 'Receivable', 'Department', 'Validate', 'the', 'in', 'voice', 'Validation', 'Office', 'Validation', 'office', 'Validation', 'office', 'Vendor', 'Vendor'];True
BPMAI;['case', 'closed', 'Check', 'Possibility', 'check', 'reason', 'correct', 'reason', 'false', 'reason', 'forward', 'to', 'collection', 'insurance', 'holder', 'disagree', 'make', 'booking', 'make', 'booking', 'money', 'received', 'money', 'received', 'Not', 'Possible', 'possible', 'reason', 'available', 'Request', 'for', 'payment', 'Send', 'Payment', 'Request'];True
BPMAI;['Accept', 'date', 'Accept', 'date', 'for', 'meeting', 'Assign', 'case', 'ID', 'DA', 'Flowchart', 'BPM', 'N', '20', 'Diagram', 'Flowchart', 'BPM', 'N', '20', 'Diagram', 'Hold', 'meeting', 'Insert', 'available', 'dates', 'Insert', 'metadata', 'LA', 'Manage', 'case', 'Propose', 'date', 'Propose', 'new', 'date', 'for', 'meeting', 'Submit', 'Union'];True
BPMAI;['Accounts', 'Payable', 'Accounts', 'Payable', 'Place', 'Inventory', 'Order', 'Receive', 'In', 'voice', 'Receive', 'Order', 'Receive', 'Payment', 'Record', 'Payment', 'In', 'Quick', 'books', 'Send', 'In', 'voice', 'Send', 'Payment', 'Spent', 'Money', 'END', 'Supplier', 'Supplier'];True
BPMAI;['boundary', 'sub', 'process', 'boundary', 'task', 'end', 'start'];True
BPMAI;['x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0', 'x', 'a', '0'];True
BPMAI;['Not', 'Feasible', 'Accept', 'Request', 'Bugs', 'Client', 'Client', 'ready', 'for', 'deployment', 'Client', 'Feedback', 'Client', 'Satisfied', 'Complete', 'Development', 'Design', 'System', 'Develop', 'System', 'Edit', 'Code', 'Email', 'Email', 'Phone', 'End', 'Process', 'End', 'Process', 'Explain', 'why', 'Feasible', 'Get', 'Project', 'Di', 'script', 'ion', 'Improvement', 'Request', 'Incoming', 'Project', 'Request', 'In', 'form', 'Management', 'In', 'form', 'Client', 'KMS', 'Development', 'Level', '1', 'KMS', 'Development', 'Level', '1', 'KMS', 'Development', 'Level', '2', 'KMS', 'Development', 'Level', '2', 'KMS', 'Management', 'KMS', 'Management', 'No', 'Bugs', 'Development', 'Complete', 'Project', 'Accepted', 'Reject', 'Request', 'System', 'Deployed', 'Test', 'System', 'Update', 'Client'];True
BPMAI;['Any', 'change', 'request', 'Attend', 'KO', 'C', 'Attend', 'KO', 'C', 'Attend', 'KO', 'C', 'Business', 'Change', 'request', 'enquiry', 'Closeout', 'process', 'Confirm', 'implementation', 'Confirm', 'resources', 'prepared', 'Confirmation', 'recieved', 'Confirmation', 'recieved', 'Connectivity', 'services', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Detailed', 'changed', 'specification', 'Detailed', 'changed', 'specification', 'Enter', 'details', 'into', 'system', 'Implement', 'Implementation', 'Implementation', 'no', 'Notification', 'recieved', 'Organize', 'and', 'attend', 'kickoff', 'call', 'Procurement', 'Procurement', 'process', 'Project', 'evidence', 'system', 'Provide', 'details', 'Resources', 'preparation', 'Send', 'update', 'notification', 'Supplier', 'Team', 'yes'];True
BPMAI;['41', 'Shipment', 'order', 'preparation', '42', 'Shipment', 'order', 'sending', '43', 'Shipment', 'order', 'accept', 'ation', 'accepted', 'shipment', 'order', 'accepted', 'shipment', 'order', 'Answer', 'from', 'the', 'carrier', 'Carrier', 'Carrier', 'Client', 'Client', 'Cloud', 'Forwarder', 'ICT', 'Logistics', 'ICT', 'Logistics', 'Link', 'A', '3', 'Acq', 'us', 'it', 'ion', 'of', 'carriers', 'Link', 'A', '3', 'Acq', 'us', 'it', 'ion', 'of', 'carriers', 'no', 'ordered', 'shipment', 'realisation', 'shipment', 'order', 'The', 'answer', 'was', 'positive', 'yes'];True
BPMAI;['Administrative', 'Analyze', 'report', 'Check', 'ticket', 'Close', 'problem', 'Close', 'ticket', 'Contact', 'customer', 'Create', 'report', 'Create', 'ticket', 'Customer', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Fixable', 'at', 'the', 'moment', 'IT', 'analyst', 'IT', 'specialist', 'Make', 'documentation', 'Not', 'fixable', 'at', 'the', 'moment', 'NOT', 'OK', 'NOT', 'OK', 'OK', 'OK', 'Open', 'ticket', 'Problem', 'report', 'Problem', 'report', 'Recieve', 'answer', 'Recieve', 'problem', 'message', 'Send', 'answer', 'Solve', 'task', 'Support', 'Support', 'SW', 'did', 'not', 'pass', 'the', 'testing', 'SW', 'passed', 'the', 'testing', 'Testing'];True
BPMAI;['Analyze', 'Request', 'Create', 'Price', 'Availability', 'Response', 'Receive', 'Request', 'Send', 'Response'];True
BPMAI;['Businesses', 'Choose', 'payment', 'method', 'Client', 'Client', 'Confirm', 'payment', 'Educational', 'Individual', 'Login', 'Select', 'service', 'Send', 'service', 'to', 'client'];True
BPMAI;['Analyse', 'Performance', 'Information', 'Annually', 'Approve', 'Process', 'Performance', 'Findings', 'BPM', 'C', 'Collect', 'Performance', 'Information', 'Collect', 'Process', 'Performance', 'Issues', 'Compile', 'Report', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Gather', 'Performance', 'Report', 'Get', 'Process', 'Performance', 'Approval', 'Obtain', 'Process', 'KP', 'Is', 'Performance', 'Reported', 'Performance', 'Report', 'Performance', 'Report', 'Performance', 'Report', 'Process', 'Manager', 'Process', 'Manager', 'Process', 'Manager', 'Process', 'Owner', 'Process', 'Performance', 'Approved', 'Report', 'Performance', 'Report', 'Performance', 'Review', 'Performance', 'Process', 'Review', 'Process', 'Performance', 'Data', 'Stake', 'holder', 'Stake', 'holder', 'Validate', 'FIndings'];True
BPMAI;['Inviting', 'People', 'Make', 'a', 'Wedding', 'Plan', 'Marriage', 'Rigi', 'st', 'ration', 'Ordering', 'Restaurant', 'Purchasing', 'Wedding', 'Ceremony'];True
BPMAI;['after', '10', 'mins', 'Airport', 'Checkout', 'Pos', 'sib', 'li', 'ties', 'Boarding', 'Gate', 'Boarding', 'Gate', 'Boards', 'flight', 'Call', 'Taxi', 'Checkout', 'counter', 'Checkout', 'counter', 'Data', 'correct', 'Data', 'incorrect', 'half', 'an', 'hour', 'in', 'taxi', 'Half', 'an', 'hour', 'waiting', 'Lines', 'up', 'in', 'queue', 'Mark', 'Mark', 'Online', 'chek', 'out', 'Paper', 'Slip', 'Paper', 'Slip', 'Recieve', 's', 'Special', 'card', 'Security', 'check', 'Security', 'Check', 'Security', 'Check', 'System', 'check', 'data', 'Taxi', 'Arrives', 'Taxi', 'company', 'Taxi', 'company', 'Ticket', 'counter'];True
BPMAI;['x', 'a', '0'];True
BPMAI;['a', 'bg', 'le', 'ich', 'als', 'press', 'release', 'e', 'intra', 'gen', 'be', 're', 'it', 'sein', 'get', 'rage', 'n', 'be', 're', 'its', 'vor', 'hand', 'en', 'd', 'rupal', 'db', 'd', 'rupal', 'db', 'e', 'xter', 'neD', 'aten', 'Equity', 'Story', 'I', 'RW', 'Press', 'I', 'RW', 'Press', 'I', 'RW', 'Press', 'New', 'sparse', 'n', 'press', 'release', 'als', 'No', 'dee', 'intra', 'gen', 'stock', 'doo', 'stock', 'doo', 'stock', 'doo', 'data', 'stock', 'doo', 'data', 'stock', 'Importer', 'stock', 'Web', 'stock', 'Web', 'au', 'fru', 'fen', 'URL', 'au', 'fru', 'fen'];True
BPMAI;['Accounts', 'Payable', 'ACME', 'ACME', 'Check', 'Inventory', 'Level', 'Create', 'Purchase', 'Order', 'End', 'Process', 'End', 'Process', 'End', 'Process', 'Issue', 'Payment', 'to', 'Supplier', 'Pick', 'Shipment', 'Prepare', 'Packing', 'Slip', 'Receive', 'In', 'voice', 'Receive', 'Packing', 'Slip', 'Receive', 'Purchase', 'Order', 'Received', 'Payment', 'Record', 'In', 'voice', 'Record', 'Packing', 'Slip', 'Release', 'Payment', 'Funds', 'Requester', 'Reserve', 'Payment', 'Funds', 'Review', 'Order', 'Rework', 'Order', 'Send', 'In', 'voice', 'Send', 'Purchase', 'Order', 'to', 'Supplier', 'Send', 'Shipment', 'Supervisor', 'Supplier', 'Supplier', 'Wait', 'For', 'Payment', 'Warehouse'];True
BPMAI;['Credit', 'Request', 'Credit', 'Response', 'Message', 'Flow', 'message', 'flow', '1', 'wp', '1', 'message', 'flow', '1', 'wp', '2'];True
BPMAI;['abc', 'dj', 'f', 'ghd', 'gd', 'fg', 'df', 'hg', 'df', 'gd', 'fg', 'df', 'gd', 'fg', 'df', 'gd', 'fg', 'dfd', 'fg', 'df', 'gd', 'fg', 'Fr', 'age', 'J', 'a'];True
BPMAI;['Election', 'fraction', '3540', 'N', '7', 'A', 'sub', 'process', 'representing', 'the', 'guideline', 'for', 'evaluation', 'and', 'care', 'of', 'patients', 'with', 'heart', 'failure', 'adopted', 'from', 'A', 'HR', 'Q', 'A', 'sub', 'process', 'representing', 'the', 'guideline', 'for', 'initial', 'evaluation', 'of', 'patients', 'with', 'heart', 'failure', 'adopted', 'from', 'A', 'HR', 'Q', 'Assess', 'adherence', 'and', 'reevaluate', 'treatment', 'planT', '11', 'Candidate', 'for', 'heart', 'transplant', 'N', '4', 'Consider', 'diastolic', 'dysfunction', 'T', '16', 'Consider', 'Systolic', 'dysfunction', 'T', '17', 'Detection', 'and', 'treatment', 'T', '3', 'Diagnosis', 'N', '2', 'Complex', 'decision', 'Discharge', 'T', '4', 'End', 'End', 'End', 'End', 'Evaluation', 'and', 'treatment', 'of', 'coronary', 'artery', 'disease', 'T', '9', 'Followup', 'T', '5', 'Initial', 'evaluation', 'T', '7', 'Measure', 'left', 'ventricular', 'function', 'T', '15', 'Monitor', 'patient', 'T', '12', 'no', 'no', 'no', 'no', 'no', 'no', 'Patient', 'admission', 'T', '2', 'Patient', 'and', 'family', 'consulting', 'T', '8', 'P', 'harm', 'a', 'co', 'logical', 'management', 'T', '10', 'Physical', 'exam', 'and', 'diagnostic', 'testing', 'T', '14', 'Pre', 'admission', 'T', '1', 'Refer', 'for', 'evaluation', 'for', 'heart', 'transplant', 'T', '13', 'Require', 'hospital', 'mg', 'mtN', '6', 'Start', 'Start', 'Start', 'Symptoms', 'for', 'heart', 'failure', 'N', '5', 'Symptoms', 'persist', 'N', '3', 'Symptoms', 'of', 'heart', 'failure', 'N', '1', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes'];True
BPMAI;['About', 'Calender', 'Children', 'discounts', 'Club', 'Uniform', 'Coaching', 'Coaching', 'introduction', 'Coaching', 'Session', 'Committee', 'Competition', 'Contact', 'Us', 'Edit', 'Registration', 'Fees', 'Fill', 'in', 'new', 'form', 'FrontPage', 'Google', 'Maps', 'Home', 'How', 'to', 'Join', 'Information', 'Join', 'Join', 'now', 'Login', 'Log', 'out', 'Member', 'Login', 'News', 'Nominations', 'Official', 'Course', 'Parents', 'Parents', 'Section', 'Season', 'Calender', 'Uniform', 'Section', 'View', 'Results', 'Weather', 'Weather', 'Forecast', 'Weather', 'radar'];True
BPMAI;['Account', 'Receivable', 'Department', 'Mail', 'Centre', 'Vendor', 'Master', 'Record', 'Data', 'Entry', 'Department', 'Admin', 'Department', 'Allocate', 'to', 'Data', 'Entry', 'person', 'el', 'Archive', 'In', 'voice', 'Attach', 'In', 'voice', 'Entry', 'Form', 'Categorise', 'Mail', 'Check', 'if', 'in', 'voice', 'is', 'compliant', 'with', 'the', 'SLA', 'Check', 'in', 'voice', 'compliance', 'with', 'SLA', 'Check', 'in', 'voice', 'for', 'completeness', 'Clients', 'ends', 'in', 'voice', 'to', 'S', 'SP', 'Create', 'Vendor', 'Master', 'Record', 'Data', 'Entry', 'Department', 'Data', 'Entry', 'Staff', 'General', 'Enter', 'In', 'voice', 'Enter', 'Master', 'Record', 'Request', 'Form', 'Enter', 'Vendor', 'code', 'on', 'In', 'voice', 'Entry', 'form', 'Fill', 'out', 'In', 'voice', 'Entry', 'Form', 'Generate', 'monthly', 'in', 'voice', 'report', 'for', 'Client', 'If', 'in', 'voice', 'due', 'within', 'the', 'next', 'week', 'or', 'earlier', 'Information', 'gathered', 'Information', 'not', 'gathered', 'In', 'voice', 'complete', 'In', 'voice', 'incomplete', 'In', 'voice', 'batch', 'not', 'validated', 'In', 'voice', 'batch', 'validated', 'In', 'voice', 'due', 'more', 'then', 'a', 'week', 'later', 'Is', 'it', 'an', 'Urgent', 'In', 'voice', 'Leave', 'In', 'voice', 'unpaid', 'until', 'next', 'pay', 'run', 'Lookup', 'Vendor', 'in', 'SAP', 'system', 'Mail', 'in', 'voice', 'to', 'S', 'SP', 'No', 'Pay', 'In', 'voice', 'Payment', 'Department', 'Phone', 'client', 'to', 'request', 'required', 'information', 'Print', 'in', 'voice', 'validation', 'report', 'sorted', 'by', 'client', 'Recall', 'Clients', 'SLA', 'Red', 'Stamp', 'in', 'voice', 'as', 'Urgent', 'Return', 'in', 'voice', 'to', 'client', 'to', 'complete', 'Return', 'non', 'complaint', 'in', 'voice', 'to', 'client', 'Search', 'Excel', 'spreadsheet', 'for', 'SLA', 'Send', 'Vendor', 'Master', 'Record', 'Request', 'Form', 'SLA', 'not', 'recalled', 'SL', 'Are', 'called', 'Sort', 'by', 'Vendor', 'Sort', 'in', 'voice', 'by', 'client', 'Sort', 'invoices', 'by', 'client', 'Sort', 'Invoices', 'by', 'Vendor', 'S', 'SP', 'S', 'SP', 'S', 'SP', 'Clients', 'S', 'SP', 'Clients', 'Sub', 'Sort', 'invoices', 'by', 'vendor', 'Take', 'In', 'voice', 'batch', 'to', 'Out', 'box', 'The', 'Registry', 'Update', 'in', 'voice', 'batch', 'to', 'validated', 'Validate', 'data', 'entry', 'for', 'in', 'voice', 'Validation', 'Department', 'Vendor', 'found', 'Vendor', 'not', 'found', 'Vendor', 'code', 'added', 'to', 'In', 'voice', 'Entry', 'form', 'WriteS', 'LAon', 'In', 'voice', 'Entry', 'form', 'Yes'];True
BPMAI;['check', 'defect', 'computer', 'repair', 'computer', 'repair', 'customer', 'finished', 'receive', 'computer', 'Repair', 'computer'];True
BPMAI;['Company', 's', 'Spokesperson', 'First', 'run', 'press', 'release', 'First', 'run', 'press', 'release', 'Inquire', 'about', 'PR', 'Web', 'press', 'release', 'services', 'and', 'prices', 'for', 'company', 's', 'specific', 'requirements', 'Make', 'an', 'order', 'for', 'the', 'specific', 'first', 'run', 'press', 'release', 'Place', 'an', 'order', 'for', 'a', 'fist', 'run', 'press', 'release', 'with', 'the', 'detailed', 'company', 'info', 'PR', 'Web', 'Representative', 'PR', 'Web', 'Services', 'Headquarters', 'Run', 'the', 'first', 'press', 'release', 'for', 'the', 'company', 'Send', 'back', 'information', 'regarding', 'the', 'requested', 'requirements'];True
BPMAI;['a', 'open', 'Fan', 'Default', 'Input', 'Set', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Default', 'Output', 'Set', 'Task', '1', 'a', 'Task', '1', 'b', 'Task', '1', 'b', 'variable', 'Task', '1', 'b', 'variable', 'Task', '2', 'Task', '2', 'variable', 'Task', '2', 'variable', 'Task', '3', 'Task', '4'];True
BPMAI;['choose', 'one', 'offer', 'clar', 'ie', 'fie', 'shipping', 'Dispatch', 'of', 'Goods', 'Dispatch', 'of', 'Goods', 'Enquiry', 'to', 'logistic', 'companies', 'Evaluate', 'if', 'insurance', 'is', 'needed', 'large', 'amounts', 'logistic', 'department', 'no', 'No', 'pack', 'the', 'goods', 'parcel', 'insurance', 'necessary', 'prepare', 'pickup', 'of', 'the', 'goods', 'Secretary', 'Select', 'logistic', 'company', 'Shipment', 'needed', 'take', 'parcel', 'insurance', 'warehouse', 'write', 'package', 'label', 'yes', 'yes'];True
BPMAI;['Album', 'Album', 'Album', 'Download', 'Complete', 'Album', 'Found', 'Album', 'Found', 'Album', 'Found', 'Notification', 'Album', 'listed', 'Album', 'not', 'found', 'Album', 'not', 'listed', 'Album', 'Purchased', 'Browse', 'Create', 'Account', 'Customer', 'Customer', 'Default', 'Input', 'Set', 'Default', 'Output', 'Set', 'Display', 'Album', 'Download', 'Existing', 'User', 'iTunes', 'iTunes', 'Login', 'Login', 'Request', 'New', 'User', 'Proceed', 'to', 'login', 'Process', 'Search', 'Process', 'Payment', 'Purchase', 'Album', 'Purchase', 'Request', 'Purchasing', 'an', 'album', 'Request', 'to', 'Login', 'Search', 'Ended', 'Search', 'for', 'Album', 'Search', 'Request', 'User', 'Verification', 'User', 'Verification', 'Successful', 'N', 'of', 'i', 'cation'];True
BPMAI;['Amount', 'Big', 'Check', 'Amount', 'Create', 'Parcel', 'Ticket', 'Get', 'In', 'su', 'rence', 'Get', 'Offers', 'Goods', 'to', 'be', 'shipped', 'Instruct', 'Carrier', 'Insurance', 'Required', 'Logistics', 'Manager', 'No', 'Pack', 'Goods', 'Secretary', 'Select', 'Carrier', 'Ship', 'Small', 'Warehouse', 'Warehouse', 'Workers', 'Yes'];True
BPMAI;['book', 'bus', 'book', 'hotel', 'Booking', 'service', 'Booking', 'service', 'check', 'client', 'client', 'confirm', 'error', 'manual', 'handling', 'order', 'management', 'process', 'Receive', 'error', 'Recieve', 'confirm', 'send', 'send', 'order', 'transaction', 'system'];True
BPMAI;['11', 'am', '3', 'pm', 'Complete', 'SAP', 'vendor', 'master', 'record', 'request', 'form', 'Complete', 'within', '15', 'business', 'days', 'Complete', 'within', '24', 'hours', 'Data', 'Entry', 'Staff', 'Data', 'Entry', 'Staff', 'Master', 'data', 'entry', 'staff', 'Master', 'data', 'entry', 'staff', 'New', 'vendor', 'record', 'created', 'No', 'Place', 'in', 'special', 'out', 'box', 'Staple', 'to', 'in', 'voice', 'Yes'];True
BPMAI;['Accounting', 'Goods', 'Receipt', 'Documents', 'In', 'voice', 'Purchase', 'Orders', 'Purchase', 'Orders', 'Purchase', 'Requests', 'Purchasing', 'Shipment', 'Details', 'Vendor', 'Warehouse', 'Management'];True
BPMAI;['Finding', 'aDS', 'through', 'ON', 'S', 'Boots', 'trapping', 'Finding', 'aDS', 'through', 'ON', 'S', 'Boots', 'trapping', 'Linking', 'to', 'a', 'designated', 'DS', 'ON', 'S', 'Resolving', 'URN', 'to', 'a', 'domain', 'name', 'Receiving', 'a', 'list', 'of', 'URLs', 'in', 'return', 'Sending', 'a', 'DNS', 'query'];True
BPMAI;['10', 'th', 'Day', 'of', 'Month', 'Close', 'Procedures', 'External', 'Member', 'Kickoff', 'Manage', 'Issues', 'Manage', 'Decision', 'Procedures', 'Manage', 'Members', 'Organisational', 'Unit', 'Organisational', 'Unit', 'Partner', 'Company', 'Prepare', 'Results', 'Publish', 'Results'];True
BPMAI;['Ask', 'for', 'more', 'information', 'Clarification', 'Clarification', 'Clarification', 'Customer', 'Customer', 'Customer', 'Engineering', 'Engineering', 'Finance', 'Finance', 'Finance', 'Options', 'Finance', 'Options', 'Finance', 'Options', 'LM', 'Costs', 'LM', 'Costs', 'LM', 'Costs', 'no', 'provide', 'more', 'information', 'Sales', 'Sales', 'Sales', 'Sales', 'Sales', 'Sales', 'produces', 'a', 'sales', 'q', 'out', 'e', 'based', 'on', 'Finance', 'Options', 'Send', 'Finances', 'LM', 'Costs', 'Finance', 'adds', 'overhead', 'costs', 'and', 'produces', 'Finance', 'Options', 'Send', 'Verified', 'RF', 'Q', 'for', 'analysis', 'by', 'Engineering', 'Engineering', 'creates', 'Labor', 'Material', 'Cost', 'Estimates', 'Verified', 'OK', 'verify', 'RF', 'Q', 'verify', 'RF', 'Q', 'verify', 'RF', 'Q', 'Verify', 'RF', 'Q', 'yes'];True
BPMAI;['ABC', 'Company', 'ABC', 'Company', 'AnalyzeR', 'F', 'Q', 'and', 'produce', 'LM', 'cost', 'estimates', 'Create', 'RF', 'Q', 'Customer', 'Customer', 'Determine', 'overhead', 'costs', 'and', 'pricing', 'options', 'Engineering', 'Estimated', 'LM', 'costs', 'Estimated', 'LM', 'costs', 'Finance', 'Guidelines', 'Guidelines', 'Past', 'Data', 'Past', 'Data', 'Pricing', 'options', 'Pricing', 'options', 'Review', 'Pricing', 'options', 'and', 'generate', 'sales', 'quote', 'Review', 'Sales', 'Quote', 'RF', 'Q', 'RF', 'Q', 'RF', 'Q', 'RF', 'Q', 'Received', 'RF', 'Q', 'created', 'Sales', 'Sales', 'Quote', 'Sales', 'Quote', 'Delivered', 'Verified', 'Quote', 'Verified', 'Quote', 'Verify', 'RF', 'Q'];True
BPMAI;['0', 'RI', '03', '03', 'RI', '07', '07', 'RI', '1', '3', 'rd', 'party', 'damage', 'insurance', 'needed', 'A', 'CDC', 'A', 'CDC', 'A', 'CDC', 'A', 'CDC', 'A', 'CDC', 'Add', '3', 'rd', 'party', 'damage', 'insurance', 'Add', 'limited', 'contribution', 'insurance', 'Add', 'special', 'damages', 'insurance', 'BVI', 'S', 'Mobility', 'Solutions', 'Ltd', 'BVI', 'S', 'Mobility', 'Solutions', 'Ltd', 'Calculate', 'insurance', 'conditions', 'Calculate', 'risk', 'index', 'Capitol', 'for', 'People', 'Inc', 'Capitol', 'for', 'People', 'Inc', 'Categorize', 'as', 'High', 'risk', 'customer', 'Categorize', 'a', 'sLow', 'risk', 'customer', 'Categorize', 'as', 'Medium', 'risk', 'customer', 'Categorize', 'customer', 'Check', '3', 'rd', 'party', 'damage', 'insurance', 'Check', 'customer', 'data', 'Check', 'insurance', 'data', 'Check', 'limited', 'contribution', 'insurance', 'Check', 'special', 'damages', 'insurance', 'Check', 'completeness', 'Check', 'insurance', 'benefits', 'Contract', 'Create', 'contract', 'Customer', 'relationship', 'department', 'Data', 'complete', 'Document', 'process', 'Failure', 'notice', 'Finish', 'contract', 'Limited', 'contribution', 'insurance', 'needed', 'Negotiated', 'conditions', 'No', 'No', 'No', 'No', 'Receive', 'negotiated', 'conditions', 'Receive', 'response', 'Response', 'Risk', 'index', 'Send', 'contract', 'Send', 'failure', 'notice', 'Special', 'damages', 'insurance', 'needed', 'Wait', 'for', 'response', 'Yes', 'Yes', 'Yes', 'Yes'];True
